timestamp,timeIntervalSince1970,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,magneticField.x,magneticField.y,magneticField.z,magneticField.accuracy,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
"2018-06-07 01:01:49.569 +0000",1528333309.568585,-0.125633,0.148109,0.018635,-0.123931,-0.147568,-0.981257,0.000000,0.000000,0.000000,-1,-2.484840,2.278214,0.044493,0.090209,0.285599,-0.270284
"2018-06-07 01:01:49.579 +0000",1528333309.578660,-0.105190,0.127722,0.016009,-0.104141,-0.127375,-0.986372,0.000000,0.000000,0.000000,-1,-1.877867,1.926743,-0.033215,0.127365,0.360880,-0.446855
"2018-06-07 01:01:49.589 +0000",1528333309.588734,-0.086821,0.113916,0.015028,-0.086150,-0.113670,-0.989776,0.000000,0.000000,0.000000,-1,-1.207398,1.770068,0.076661,0.333282,0.315284,-0.398087
"2018-06-07 01:01:49.599 +0000",1528333309.598808,-0.070687,0.105662,0.017590,-0.070234,-0.105465,-0.991940,0.000000,0.000000,0.000000,-1,-0.682532,1.582401,0.412666,0.481672,0.166943,-0.302494
"2018-06-07 01:01:49.609 +0000",1528333309.608882,-0.055892,0.099509,0.024432,-0.055586,-0.099345,-0.993499,0.000000,0.000000,0.000000,-1,-0.572101,1.540429,0.809204,0.511793,0.127406,-0.105073
"2018-06-07 01:01:49.619 +0000",1528333309.618956,-0.040701,0.090846,0.034275,-0.040522,-0.090721,-0.995052,0.000000,0.000000,0.000000,-1,-0.918666,1.633900,1.065197,0.438334,0.220314,0.094127
"2018-06-07 01:01:49.629 +0000",1528333309.629030,-0.023544,0.077718,0.045523,-0.023471,-0.077640,-0.996705,0.000000,0.000000,0.000000,-1,-1.373485,1.864897,1.176626,0.380862,0.291522,0.152833
"2018-06-07 01:01:49.639 +0000",1528333309.639104,-0.003237,0.061315,0.057883,-0.003231,-0.061277,-0.998116,0.000000,0.000000,0.000000,-1,-1.679102,2.177616,1.270741,0.378445,0.241422,0.139702
"2018-06-07 01:01:49.649 +0000",1528333309.649178,0.019565,0.043424,0.071289,0.019545,-0.043410,-0.998866,0.000000,0.000000,0.000000,-1,-1.802528,2.362599,1.317815,0.312624,0.179656,0.068034
"2018-06-07 01:01:49.659 +0000",1528333309.659252,0.042528,0.026456,0.084364,0.042500,-0.026453,-0.998746,0.000000,0.000000,0.000000,-1,-1.681892,2.290934,1.209766,0.215953,0.164652,-0.049533
