timestamp,timeIntervalSince1970,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,magneticField.x,magneticField.y,magneticField.z,magneticField.accuracy,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
"2018-06-07 01:17:13.149 +0000",1528334233.149392,0.002810,0.532817,-0.001427,0.002421,-0.507962,-0.861376,0.000000,0.000000,0.000000,-1,-2.518475,1.766866,0.488285,-0.015619,0.186230,-0.031873
"2018-06-07 01:17:13.159 +0000",1528334233.159466,0.019226,0.506773,0.004151,0.016808,-0.485359,-0.874153,0.000000,0.000000,0.000000,-1,-2.612811,1.940247,0.441677,-0.016381,0.147636,0.023903
"2018-06-07 01:17:13.170 +0000",1528334233.169540,0.035653,0.479832,0.009614,0.031621,-0.461630,-0.886509,0.000000,0.000000,0.000000,-1,-2.711019,1.823836,0.387781,-0.057072,0.134420,0.001575
"2018-06-07 01:17:13.180 +0000",1528334233.179614,0.047319,0.452611,0.014071,0.042539,-0.437316,-0.898301,0.000000,0.000000,0.000000,-1,-2.698679,1.165868,0.229870,-0.176603,0.205535,-0.147322
"2018-06-07 01:17:13.190 +0000",1528334233.189688,0.052621,0.427385,0.015384,0.047866,-0.414493,-0.908793,0.000000,0.000000,0.000000,-1,-2.423415,0.390770,-0.094633,-0.235610,0.292896,-0.267202
"2018-06-07 01:17:13.200 +0000",1528334233.199762,0.051554,0.405722,0.013336,0.047348,-0.394682,-0.917597,0.000000,0.000000,0.000000,-1,-2.040477,-0.376618,-0.353746,-0.165298,0.238524,-0.307302
"2018-06-07 01:17:13.210 +0000",1528334233.209836,0.045850,0.387521,0.009629,0.042436,-0.377894,-0.924876,0.000000,0.000000,0.000000,-1,-1.711808,-0.759597,-0.431983,-0.086076,0.211024,-0.309148
"2018-06-07 01:17:13.220 +0000",1528334233.219910,0.041437,0.371791,0.006921,0.038595,-0.363285,-0.930878,0.000000,0.000000,0.000000,-1,-1.502345,-0.421628,-0.258301,0.052042,0.264652,-0.172958
"2018-06-07 01:17:13.230 +0000",1528334233.229984,0.041548,0.357113,0.007985,0.038915,-0.349570,-0.936101,0.000000,0.000000,0.000000,-1,-1.466192,0.218949,0.152225,0.158762,0.295249,-0.099909
"2018-06-07 01:17:13.240 +0000",1528334233.240058,0.047903,0.341966,0.013885,0.045112,-0.335340,-0.941016,0.000000,0.000000,0.000000,-1,-1.545965,1.045710,0.590449,0.223900,0.293974,-0.071969
