timestamp,timeIntervalSince1970,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,magneticField.x,magneticField.y,magneticField.z,magneticField.accuracy,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
"2018-06-07 00:16:19.547 +0000",1528330579.546939,-0.167633,0.179202,0.030154,-0.164177,-0.178245,-0.970193,0.000000,0.000000,0.000000,-1,-0.613843,1.339701,0.479796,0.118248,0.071449,-0.070273
"2018-06-07 00:16:19.557 +0000",1528330579.557013,-0.154363,0.171377,0.034900,-0.151499,-0.170540,-0.973635,0.000000,0.000000,0.000000,-1,-0.738818,1.409082,0.606134,0.117502,0.042686,0.038011
"2018-06-07 00:16:19.567 +0000",1528330579.567086,-0.141519,0.160889,0.039637,-0.139226,-0.160196,-0.977217,0.000000,0.000000,0.000000,-1,-1.048560,1.327002,0.602302,0.103520,0.058405,0.177809
"2018-06-07 00:16:19.577 +0000",1528330579.577159,-0.130109,0.146934,0.043551,-0.128345,-0.146405,-0.980863,0.000000,0.000000,0.000000,-1,-1.415643,1.152735,0.554232,0.072650,0.022306,0.264677
"2018-06-07 00:16:19.587 +0000",1528330579.587233,-0.120020,0.128703,0.046674,-0.118741,-0.128348,-0.984595,0.000000,0.000000,0.000000,-1,-1.875311,1.009978,0.522600,-0.014910,-0.006723,0.293112
"2018-06-07 00:16:19.597 +0000",1528330579.597306,-0.110287,0.106239,0.048990,-0.109443,-0.106040,-0.988321,0.000000,0.000000,0.000000,-1,-2.280296,1.012389,0.464374,-0.050790,0.031104,0.224405
"2018-06-07 00:16:19.607 +0000",1528330579.607380,-0.097879,0.081424,0.050295,-0.097399,-0.081334,-0.991916,0.000000,0.000000,0.000000,-1,-2.466738,1.343851,0.356050,-0.032926,0.112645,0.153538
"2018-06-07 00:16:19.617 +0000",1528330579.617453,-0.081616,0.056942,0.051152,-0.081394,-0.056911,-0.995056,0.000000,0.000000,0.000000,-1,-2.372062,1.697859,0.293400,0.027988,0.159221,0.006546
"2018-06-07 00:16:19.628 +0000",1528330579.627526,-0.063591,0.035518,0.052560,-0.063509,-0.035510,-0.997349,0.000000,0.000000,0.000000,-1,-2.003520,1.807552,0.296102,0.098329,0.103732,-0.231075
"2018-06-07 00:16:19.638 +0000",1528330579.637600,-0.045582,0.019461,0.054475,-0.045557,-0.019460,-0.998772,0.000000,0.000000,0.000000,-1,-1.429766,1.786230,0.263532,0.114100,0.047566,-0.373146
"2018-06-07 00:16:19.648 +0000",1528330579.647673,-0.027947,0.009487,0.055880,-0.027942,-0.009487,-0.999565,0.000000,0.000000,0.000000,-1,-0.847974,1.746633,0.143763,0.026935,0.062557,-0.373894
"2018-06-07 00:16:19.658 +0000",1528330579.657747,-0.009443,0.003673,0.056389,-0.009442,-0.003673,-0.999949,0.000000,0.000000,0.000000,-1,-0.510170,1.887414,0.042289,-0.046481,0.134258,-0.298300
