timestamp,timeIntervalSince1970,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,magneticField.x,magneticField.y,magneticField.z,magneticField.accuracy,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
"2018-06-07 00:58:19.404 +0000",1528333099.403979,-0.118099,0.084262,0.009986,-0.117407,-0.084162,-0.989511,0.000000,0.000000,0.000000,-1,-1.235109,3.492313,0.600114,0.448156,0.113138,-0.061331
"2018-06-07 00:58:19.414 +0000",1528333099.414053,-0.077957,0.070569,0.016941,-0.077684,-0.070510,-0.994482,0.000000,0.000000,0.000000,-1,-1.302004,4.230866,0.876705,0.344407,0.038207,0.078954
"2018-06-07 00:58:19.424 +0000",1528333099.424128,-0.033767,0.056265,0.026124,-0.033707,-0.056235,-0.997848,0.000000,0.000000,0.000000,-1,-1.395615,4.416679,1.007613,0.184647,-0.052148,0.199005
"2018-06-07 00:58:19.434 +0000",1528333099.434202,0.004152,0.041470,0.035204,0.004148,-0.041458,-0.999132,0.000000,0.000000,0.000000,-1,-1.460904,3.547668,0.863250,-0.014524,-0.052597,0.049211
"2018-06-07 00:58:19.444 +0000",1528333099.444276,0.031164,0.027569,0.041027,0.031147,-0.027566,-0.999135,0.000000,0.000000,0.000000,-1,-1.356755,2.428936,0.432726,-0.228749,0.066964,-0.104549
"2018-06-07 00:58:19.454 +0000",1528333099.454350,0.048531,0.014969,0.041905,0.048506,-0.014968,-0.998711,0.000000,0.000000,0.000000,-1,-1.219499,1.512689,-0.094093,-0.376738,0.236648,-0.100441
"2018-06-07 00:58:19.464 +0000",1528333099.464425,0.059492,0.003184,0.038298,0.059457,-0.003184,-0.998226,0.000000,0.000000,0.000000,-1,-1.126520,0.986665,-0.511035,-0.350106,0.337794,-0.087788
"2018-06-07 00:58:19.474 +0000",1528333099.474499,0.069657,-0.007893,0.032908,0.069599,0.007892,-0.997544,0.000000,0.000000,0.000000,-1,-1.046114,1.062990,-0.595973,-0.059360,0.272808,-0.023834
"2018-06-07 00:58:19.485 +0000",1528333099.484573,0.083563,-0.019142,0.030894,0.083451,0.019141,-0.996328,0.000000,0.000000,0.000000,-1,-1.139315,1.510910,-0.140535,0.365173,0.048852,0.088339
"2018-06-07 00:58:19.495 +0000",1528333099.494647,0.102656,-0.032826,0.035650,0.102420,0.032820,-0.994200,0.000000,0.000000,0.000000,-1,-1.493362,1.981497,0.496276,0.520199,-0.074324,0.185942
"2018-06-07 00:58:19.505 +0000",1528333099.504722,0.125747,-0.048731,0.045437,0.125267,0.048711,-0.990927,0.000000,0.000000,0.000000,-1,-1.712822,2.353734,0.852824,0.379433,0.046061,0.092169
"2018-06-07 00:58:19.515 +0000",1528333099.514796,0.154486,-0.064261,0.057131,0.153555,0.064217,-0.986051,0.000000,0.000000,0.000000,-1,-1.672076,2.953947,0.943755,0.204996,0.174644,-0.053057
"2018-06-07 00:58:19.525 +0000",1528333099.524870,0.191317,-0.078971,0.069242,0.189559,0.078889,-0.978695,0.000000,0.000000,0.000000,-1,-1.646423,3.781836,0.920289,0.136399,0.187621,-0.080341
"2018-06-07 00:58:19.535 +0000",1528333099.534944,0.231663,-0.093481,0.081454,0.228594,0.093345,-0.969036,0.000000,0.000000,0.000000,-1,-1.652264,3.775481,0.861124,0.172804,0.117989,0.006542
"2018-06-07 00:58:19.545 +0000",1528333099.545019,0.255920,-0.104451,0.091530,0.251756,0.104261,-0.962158,0.000000,0.000000,0.000000,-1,-1.145447,1.820574,0.619785,0.142943,0.027483,-0.217255
"2018-06-07 00:58:19.555 +0000",1528333099.555093,0.268207,-0.112902,0.097261,0.263316,0.112662,-0.958108,0.000000,0.000000,0.000000,-1,-0.963278,1.038837,0.245997,-0.020686,0.062417,-0.227942
"2018-06-07 00:58:19.565 +0000",1528333099.565167,0.279259,-0.124443,0.102831,0.273512,0.124122,-0.953826,0.000000,0.000000,0.000000,-1,-1.365568,1.077252,0.242727,0.014360,0.084252,0.198364
"2018-06-07 00:58:19.575 +0000",1528333099.575241,0.291276,-0.138659,0.110817,0.284419,0.138216,-0.948685,0.000000,0.000000,0.000000,-1,-1.612417,1.044130,0.386257,0.064367,-0.014238,0.237961
"2018-06-07 00:58:19.585 +0000",1528333099.585316,0.299501,-0.152463,0.118999,0.291621,0.151873,-0.944400,0.000000,0.000000,0.000000,-1,-1.501418,0.565952,0.352342,-0.006358,-0.008043,-0.002957
"2018-06-07 00:58:19.595 +0000",1528333099.595390,0.301878,-0.164427,0.126133,0.293304,0.163687,-0.941902,0.000000,0.000000,0.000000,-1,-1.285239,-0.019490,0.312497,-0.032272,0.044061,-0.102608
"2018-06-07 00:58:19.605 +0000",1528333099.605464,0.300316,-0.174029,0.133442,0.291354,0.173152,-0.940814,0.000000,0.000000,0.000000,-1,-1.072766,-0.329037,0.447717,0.049924,0.038122,-0.135220
"2018-06-07 00:58:19.616 +0000",1528333099.615538,0.298262,-0.181466,0.142525,0.289034,0.180472,-0.940154,0.000000,0.000000,0.000000,-1,-0.934944,-0.362626,0.695777,0.155210,0.045404,-0.091188
"2018-06-07 00:58:19.626 +0000",1528333099.625613,0.297478,-0.186584,0.153990,0.288022,0.185504,-0.939485,0.000000,0.000000,0.000000,-1,-0.769348,-0.244886,1.001224,0.252475,0.022977,-0.079574
"2018-06-07 00:58:19.636 +0000",1528333099.635687,0.299958,-0.189137,0.168461,0.290211,0.188011,-0.938312,0.000000,0.000000,0.000000,-1,-0.632765,0.070118,1.367547,0.352200,-0.005028,-0.083050
"2018-06-07 00:58:19.646 +0000",1528333099.645761,0.308643,-0.190943,0.186863,0.298245,0.189785,-0.935431,0.000000,0.000000,0.000000,-1,-0.759207,0.699373,1.752596,0.392001,0.043644,0.025656
"2018-06-07 00:58:19.656 +0000",1528333099.655835,0.327605,-0.194855,0.209828,0.315687,0.193624,-0.928898,0.000000,0.000000,0.000000,-1,-1.194390,1.722105,2.081413,0.386553,0.078242,0.234653
"2018-06-07 00:58:19.666 +0000",1528333099.665910,0.359343,-0.203287,0.237306,0.344418,0.201889,-0.916852,0.000000,0.000000,0.000000,-1,-1.866018,2.906142,2.269255,0.339420,0.039627,0.409482
"2018-06-07 00:58:19.676 +0000",1528333099.675984,0.403427,-0.217341,0.267462,0.383337,0.215634,-0.898084,0.000000,0.000000,0.000000,-1,-2.544592,4.016841,2.139584,0.203760,-0.045803,0.468412
"2018-06-07 00:58:19.686 +0000",1528333099.686058,0.456493,-0.236397,0.297128,0.428543,0.234201,-0.872640,0.000000,0.000000,0.000000,-1,-3.016693,4.775927,1.700783,0.016311,-0.085245,0.407537
"2018-06-07 00:58:19.696 +0000",1528333099.696132,0.515501,-0.259042,0.325471,0.476523,0.256155,-0.841017,0.000000,0.000000,0.000000,-1,-3.334148,5.282959,1.260895,-0.060004,-0.064962,0.307478
"2018-06-07 00:58:19.706 +0000",1528333099.706207,0.578239,-0.283273,0.353671,0.524768,0.279500,-0.804051,0.000000,0.000000,0.000000,-1,-3.468900,5.502131,1.000460,0.003430,0.006938,0.183583
"2018-06-07 00:58:19.716 +0000",1528333099.716281,0.641171,-0.304851,0.381791,0.570555,0.300151,-0.764445,0.000000,0.000000,0.000000,-1,-3.194479,5.402002,0.975876,0.122194,0.085027,-0.040472
"2018-06-07 00:58:19.726 +0000",1528333099.726355,0.731816,-0.328912,0.419150,0.632401,0.323013,-0.704081,0.000000,0.000000,0.000000,-1,-2.739259,5.239799,1.214230,0.271087,0.095673,-0.197118
"2018-06-07 00:58:19.736 +0000",1528333099.736429,0.792732,-0.337058,0.449402,0.672195,0.330712,-0.662407,0.000000,0.000000,0.000000,-1,-2.509800,5.002840,1.590567,0.389878,0.043785,-0.101753
"2018-06-07 00:58:19.747 +0000",1528333099.746504,0.852520,-0.341099,0.482527,0.709562,0.334523,-0.620174,0.000000,0.000000,0.000000,-1,-2.576945,4.806045,1.878421,0.364718,0.009655,0.077175
"2018-06-07 00:58:19.757 +0000",1528333099.756578,0.913711,-0.343019,0.518449,0.745650,0.336332,-0.575227,0.000000,0.000000,0.000000,-1,-2.768172,4.931212,2.008300,0.243196,0.015078,0.235597
"2018-06-07 00:58:19.767 +0000",1528333099.766652,0.980079,-0.342733,0.558081,0.782236,0.336063,-0.524564,0.000000,0.000000,0.000000,-1,-2.976679,5.146664,2.325644,0.149893,-0.025851,0.281110
