timestamp,timeIntervalSince1970,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,magneticField.x,magneticField.y,magneticField.z,magneticField.accuracy,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
"2018-06-07 01:55:46.163 +0000",1528336546.162578,-0.085105,-0.149707,-0.012723,-0.084052,0.149149,-0.985236,0.000000,0.000000,0.000000,-1,-0.055820,0.880118,0.242118,0.081672,0.060629,-0.176797
"2018-06-07 01:55:46.173 +0000",1528336546.172651,-0.075574,-0.149747,-0.009325,-0.074657,0.149188,-0.985986,0.000000,0.000000,0.000000,-1,0.038826,0.891953,0.362408,0.060772,0.072003,-0.119986
"2018-06-07 01:55:46.183 +0000",1528336546.182724,-0.066042,-0.149647,-0.004930,-0.065257,0.149089,-0.986668,0.000000,0.000000,0.000000,-1,0.030830,0.891579,0.446326,0.024424,0.076054,-0.070735
"2018-06-07 01:55:46.193 +0000",1528336546.192798,-0.054177,-0.150686,-0.000225,-0.053537,0.150116,-0.987218,0.000000,0.000000,0.000000,-1,-0.128255,1.217080,0.469150,-0.007758,0.091598,0.032201
"2018-06-07 01:55:46.203 +0000",1528336546.202871,-0.036195,-0.154792,0.004068,-0.035755,0.154175,-0.987396,0.000000,0.000000,0.000000,-1,-0.489872,1.904568,0.423574,-0.030117,0.108749,0.156281
"2018-06-07 01:55:46.213 +0000",1528336546.212945,-0.009282,-0.163794,0.007471,-0.009157,0.163063,-0.986573,0.000000,0.000000,0.000000,-1,-1.034166,2.888144,0.330873,-0.016081,0.092751,0.276399
"2018-06-07 01:55:46.223 +0000",1528336546.223017,0.026005,-0.178948,0.010078,0.025587,0.177994,-0.983699,0.000000,0.000000,0.000000,-1,-1.658842,3.608165,0.206397,-0.014189,0.043915,0.336986
"2018-06-07 01:55:46.233 +0000",1528336546.233090,0.066188,-0.199065,0.011613,0.064834,0.197753,-0.978105,0.000000,0.000000,0.000000,-1,-2.093576,4.061200,0.000035,-0.037368,0.047074,0.196352
"2018-06-07 01:55:46.243 +0000",1528336546.243165,0.108040,-0.221172,0.011430,0.105203,0.219373,-0.969952,0.000000,0.000000,0.000000,-1,-2.181817,4.146666,-0.282409,-0.053705,0.070391,0.087796
"2018-06-07 01:55:46.253 +0000",1528336546.253237,0.145796,-0.241755,0.009001,0.141055,0.239407,-0.960618,0.000000,0.000000,0.000000,-1,-1.906146,3.642508,-0.556645,-0.043384,0.050616,-0.135604
"2018-06-07 01:55:46.263 +0000",1528336546.263310,0.175540,-0.257948,0.004463,0.168862,0.255097,-0.952056,0.000000,0.000000,0.000000,-1,-1.376913,2.878411,-0.718200,-0.005410,0.021942,-0.341874
"2018-06-07 01:55:46.273 +0000",1528336546.273383,0.199024,-0.268707,-0.001070,0.190618,0.265485,-0.945083,0.000000,0.000000,0.000000,-1,-0.811452,2.368366,-0.704844,0.043757,0.034152,-0.354187
"2018-06-07 01:55:46.283 +0000",1528336546.283456,0.219523,-0.274543,-0.006118,0.209608,0.271107,-0.939449,0.000000,0.000000,0.000000,-1,-0.366056,2.118639,-0.544168,0.088243,0.056011,-0.261814
"2018-06-07 01:55:46.294 +0000",1528336546.293530,0.239464,-0.276971,-0.009330,0.228142,0.273443,-0.934441,0.000000,0.000000,0.000000,-1,-0.115938,2.067741,-0.282431,0.148002,0.058909,-0.150779
"2018-06-07 01:55:46.304 +0000",1528336546.303603,0.262104,-0.278213,-0.009481,0.249150,0.274638,-0.928708,0.000000,0.000000,0.000000,-1,-0.144903,2.346259,0.035761,0.187770,0.086843,-0.006274
"2018-06-07 01:55:46.314 +0000",1528336546.313676,0.291163,-0.281069,-0.005815,0.275802,0.277383,-0.920322,0.000000,0.000000,0.000000,-1,-0.460700,2.941352,0.326488,0.179383,0.170997,0.158389
"2018-06-07 01:55:46.324 +0000",1528336546.323750,0.325202,-0.286710,0.001858,0.306458,0.282798,-0.908905,0.000000,0.000000,0.000000,-1,-0.850539,3.175174,0.592669,0.178589,0.216866,0.227066
"2018-06-07 01:55:46.334 +0000",1528336546.333822,0.357500,-0.294658,0.013461,0.334851,0.290413,-0.896401,0.000000,0.000000,0.000000,-1,-1.198551,2.731910,0.829894,0.207660,0.199669,0.229470
"2018-06-07 01:55:46.344 +0000",1528336546.343896,0.384733,-0.304823,0.027802,0.358010,0.300125,-0.884169,0.000000,0.000000,0.000000,-1,-1.510527,2.140121,0.906334,0.173240,0.133225,0.276152
"2018-06-07 01:55:46.354 +0000",1528336546.353969,0.407086,-0.317200,0.043686,0.376183,0.311908,-0.872468,0.000000,0.000000,0.000000,-1,-1.772665,1.616826,0.912941,0.098075,0.061322,0.270112
"2018-06-07 01:55:46.364 +0000",1528336546.364042,0.427119,-0.330580,0.061167,0.391820,0.324592,-0.860882,0.000000,0.000000,0.000000,-1,-1.905408,1.405357,0.991152,0.058696,0.072915,0.171489
"2018-06-07 01:55:46.374 +0000",1528336546.374115,0.448099,-0.343339,0.080560,0.407966,0.336634,-0.848670,0.000000,0.000000,0.000000,-1,-1.909887,1.471619,1.155929,0.091118,0.131537,0.068259
"2018-06-07 01:55:46.384 +0000",1528336546.384189,0.470963,-0.353920,0.101824,0.425622,0.346578,-0.835900,0.000000,0.000000,0.000000,-1,-1.784510,1.572080,1.366761,0.153785,0.143763,-0.004050
"2018-06-07 01:55:46.394 +0000",1528336546.394262,0.495311,-0.361810,0.124463,0.444533,0.353967,-0.822859,0.000000,0.000000,0.000000,-1,-1.634653,1.646424,1.538737,0.165239,0.114157,-0.035493
"2018-06-07 01:55:46.404 +0000",1528336546.404335,0.520690,-0.367504,0.147817,0.464261,0.359288,-0.809552,0.000000,0.000000,0.000000,-1,-1.524154,1.709979,1.639779,0.130878,0.103679,-0.023807
"2018-06-07 01:55:46.414 +0000",1528336546.414408,0.547258,-0.371808,0.172118,0.484793,0.363300,-0.795605,0.000000,0.000000,0.000000,-1,-1.519806,1.781988,1.748619,0.123499,0.121105,0.049969
"2018-06-07 01:55:46.424 +0000",1528336546.424481,0.575877,-0.375613,0.198775,0.506605,0.366843,-0.780242,0.000000,0.000000,0.000000,-1,-1.679982,1.921271,1.936553,0.179095,0.126214,0.132735
"2018-06-07 01:55:46.435 +0000",1528336546.434556,0.608585,-0.379392,0.229121,0.531053,0.370356,-0.762115,0.000000,0.000000,0.000000,-1,-1.939431,2.208257,2.176775,0.232543,0.135916,0.204284
"2018-06-07 01:55:46.445 +0000",1528336546.444628,0.644850,-0.382639,0.262996,0.557610,0.373370,-0.741395,0.000000,0.000000,0.000000,-1,-2.132366,2.381389,2.386396,0.256874,0.131223,0.190354
"2018-06-07 01:55:46.455 +0000",1528336546.454701,0.682701,-0.384466,0.298983,0.584835,0.375064,-0.719232,0.000000,0.000000,0.000000,-1,-2.191281,2.430025,2.529733,0.223575,0.081159,0.107217
"2018-06-07 01:55:46.465 +0000",1528336546.464774,0.720326,-0.384394,0.335668,0.611493,0.374998,-0.696744,0.000000,0.000000,0.000000,-1,-2.163284,2.326661,2.589605,0.167422,0.023455,0.059262
"2018-06-07 01:55:46.475 +0000",1528336546.474847,0.756213,-0.383322,0.371858,0.636374,0.374003,-0.674647,0.000000,0.000000,0.000000,-1,-2.173041,2.196339,2.508574,0.071634,0.011937,0.061686
"2018-06-07 01:55:46.485 +0000",1528336546.484921,0.801385,-0.385205,0.411217,0.665682,0.375749,-0.644731,0.000000,0.000000,0.000000,-1,-2.319764,2.207664,2.328235,-0.054812,0.003111,0.150362
"2018-06-07 01:55:46.495 +0000",1528336546.494994,0.836623,-0.386126,0.446773,0.687726,0.376603,-0.620646,0.000000,0.000000,0.000000,-1,-2.487152,2.146628,2.112236,-0.114194,-0.021271,0.172343
"2018-06-07 01:55:46.505 +0000",1528336546.505067,0.870931,-0.387434,0.481677,0.708233,0.377814,-0.596373,0.000000,0.000000,0.000000,-1,-2.495610,2.092230,1.989474,-0.113675,-0.066336,0.097090
"2018-06-07 01:55:46.515 +0000",1528336546.515140,0.904703,-0.387241,0.515859,0.728023,0.377635,-0.572165,0.000000,0.000000,0.000000,-1,-2.396959,2.057314,2.004205,-0.030895,-0.107692,0.050345
"2018-06-07 01:55:46.525 +0000",1528336546.525213,0.939876,-0.385671,0.550279,0.748171,0.376181,-0.546558,0.000000,0.000000,0.000000,-1,-2.283509,1.917050,2.019672,0.006284,-0.105750,-0.000393
"2018-06-07 01:55:46.535 +0000",1528336546.535287,0.974887,-0.388070,0.567414,0.766096,0.378403,-0.519526,0.000000,0.000000,0.000000,-1,-1.027702,3.171097,0.138065,-0.987012,0.112640,-0.402684
"2018-06-07 01:55:46.545 +0000",1528336546.545360,1.005507,-0.394970,0.566834,0.779418,0.384781,-0.494418,0.000000,0.000000,0.000000,-1,-0.207572,2.887854,-0.624042,-1.600692,0.016754,-1.116681
